Date,Book_ID,Book_Name,Author,ISBN,Category,Branch_Name,Current_Stock,Daily_Sales,Rating,View_Count,Search_Count,Cumulative_View_Count,Cumulative_Search_Count,Event_Score
2025-09-27,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,74,12,3.88,39,17,12067,5802,3
2025-09-28,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,58,16,3.91,44,18,12111,5820,0
2025-09-29,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,42,16,3.97,66,34,12177,5854,12
2025-09-30,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,30,12,3.84,37,23,12214,5877,14
2025-10-01,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,23,7,3.91,19,10,12233,5887,2
2025-10-02,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,121,14,4.02,54,26,12287,5913,12
2025-10-03,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,112,9,3.86,43,23,12330,5936,12
2025-10-04,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,100,12,3.94,41,20,12371,5956,15
2025-10-05,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,82,18,3.88,52,25,12423,5981,20
2025-10-06,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,61,21,3.87,47,18,12470,5999,11
2025-10-07,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,51,10,3.89,39,24,12509,6023,8
2025-10-08,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,45,6,3.83,21,9,12530,6032,6
2025-10-09,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,130,20,3.87,73,37,12603,6069,12
2025-10-10,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,110,20,3.95,52,27,12655,6096,0
2025-10-11,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,99,11,3.91,46,27,12701,6123,7
2025-10-12,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,89,10,4.01,43,23,12744,6146,14
2025-10-13,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,71,18,3.94,49,20,12793,6166,0
2025-10-14,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,64,7,3.94,32,18,12825,6184,13
2025-10-15,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,46,18,3.97,60,24,12885,6208,6
2025-10-16,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,39,7,3.95,32,19,12917,6227,4
2025-10-17,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,24,15,3.85,54,32,12971,6259,11
2025-10-18,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,120,11,3.98,53,23,13024,6282,16
2025-10-19,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,110,10,3.88,45,26,13069,6308,8
2025-10-20,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,99,11,3.84,32,15,13101,6323,18
2025-10-21,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,86,13,3.81,47,24,13148,6347,11
2025-10-22,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,77,9,3.91,27,11,13175,6358,6
2025-10-23,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,67,10,3.84,46,18,13221,6376,9
2025-10-24,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,59,8,3.82,34,11,13255,6387,0
2025-10-25,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,43,16,3.89,44,19,13299,6406,9
2025-10-26,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,135,25,3.89,84,45,13383,6451,7
2025-10-27,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,122,13,3.91,47,17,13430,6468,34
2025-10-28,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,106,16,3.94,64,29,13494,6497,16
2025-10-29,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,93,13,3.9,36,21,13530,6518,20
2025-10-30,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,79,14,3.97,31,18,13561,6536,8
2025-10-31,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,63,16,3.89,49,23,13610,6559,5
2025-11-01,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,49,14,3.94,41,20,13651,6579,20
2025-11-02,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,36,13,3.82,61,33,13712,6612,4
2025-11-03,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,105,14,3.89,46,19,13758,6631,2
2025-11-04,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,93,12,3.86,53,23,13811,6654,8
2025-11-05,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,86,7,3.84,25,16,13836,6670,8
2025-11-06,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,77,9,3.92,33,17,13869,6687,4
2025-11-07,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,68,9,3.93,27,18,13896,6705,32
2025-11-08,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,61,7,3.91,36,19,13932,6724,11
2025-11-09,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,39,22,3.84,67,37,13999,6761,2
2025-11-10,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,29,10,3.9,27,17,14026,6778,6
2025-11-11,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,92,9,3.94,38,15,14064,6793,12
2025-11-12,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,82,10,3.91,30,13,14094,6806,31
2025-11-13,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,72,10,4.0,43,18,14137,6824,0
2025-11-14,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,60,12,3.89,42,23,14179,6847,17
2025-11-15,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,43,17,3.82,66,26,14245,6873,15
2025-11-16,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,22,21,3.9,79,34,14324,6907,4
2025-11-17,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,94,11,3.86,40,23,14364,6930,5
2025-11-18,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,77,17,3.93,71,33,14435,6963,10
2025-11-19,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,69,8,3.91,27,16,14462,6979,15
2025-11-20,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,50,19,3.95,76,36,14538,7015,6
2025-11-21,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,33,17,3.92,67,26,14605,7041,9
2025-11-22,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,22,11,3.91,60,23,14665,7064,9
2025-11-23,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,129,14,3.87,68,34,14733,7098,5
2025-11-24,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,120,9,3.91,29,19,14762,7117,4
2025-11-25,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,106,14,3.92,39,22,14801,7139,1
2025-11-26,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,91,15,3.98,62,30,14863,7169,7
2025-11-27,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,84,7,3.93,21,10,14884,7179,11
2025-11-28,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,73,11,4.02,32,16,14916,7195,0
2025-11-29,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,60,13,3.9,44,20,14960,7215,7
2025-11-30,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,43,17,3.85,43,26,15003,7241,14
2025-12-01,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,124,24,3.93,90,34,15093,7275,8
2025-12-02,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,102,22,3.81,90,39,15183,7314,3
2025-12-03,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,94,8,3.79,24,15,15207,7329,3
2025-12-04,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,78,16,3.95,49,25,15256,7354,18
2025-12-05,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,67,11,3.84,48,25,15304,7379,0
2025-12-06,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,50,17,3.86,77,31,15381,7410,5
2025-12-07,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,36,14,3.93,48,21,15429,7431,5
2025-12-08,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,19,17,3.88,73,38,15502,7469,9
2025-12-09,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,113,12,3.91,43,23,15545,7492,16
2025-12-10,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,107,6,3.88,23,13,15568,7505,30
2025-12-11,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,90,17,3.9,76,39,15644,7544,11
2025-12-12,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,83,7,3.85,23,9,15667,7553,10
2025-12-13,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,73,10,3.82,31,16,15698,7569,1
2025-12-14,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,50,23,3.93,82,44,15780,7613,20
2025-12-15,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,34,16,3.83,42,17,15822,7630,8
2025-12-16,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,139,13,3.93,40,24,15862,7654,8
2025-12-17,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,119,20,3.86,63,21,15925,7675,7
2025-12-18,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,107,12,3.94,32,13,15957,7688,10
2025-12-19,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,98,9,3.89,22,8,15979,7696,4
2025-12-20,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,83,15,3.85,36,15,16015,7711,9
2025-12-21,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,64,19,3.92,46,26,16061,7737,15
2025-12-22,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,54,10,3.91,40,18,16101,7755,8
2025-12-23,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,45,9,3.94,36,20,16137,7775,17
2025-12-24,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,27,18,3.85,81,42,16218,7817,9
2025-12-25,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,124,20,4.01,69,30,16287,7847,10
2025-12-26,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,113,11,3.91,28,15,16315,7862,13
2025-12-27,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,92,21,3.91,90,40,16405,7902,12
2025-12-28,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,76,16,3.97,66,29,16471,7931,14
2025-12-29,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,55,21,3.93,72,39,16543,7970,13
2025-12-30,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,42,13,3.89,35,18,16578,7988,9
2025-01-01,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Kandy,84,4,3.83,10,7,123,77,13
2025-01-02,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Kandy,77,7,3.9,37,14,160,91,14
2025-01-03,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Kandy,69,8,3.88,29,16,189,107,11
