Date,Book_ID,Book_Name,Author,ISBN,Category,Branch_Name,Current_Stock,Daily_Sales,Rating,View_Count,Search_Count,Cumulative_View_Count,Cumulative_Search_Count,Event_Score
2025-12-18,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Kandy,63,23,3.7,90,31,29423,9277,5
2025-12-19,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Kandy,39,24,3.7,122,29,29545,9306,2
2025-12-20,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Kandy,102,17,3.8,73,19,29618,9325,17
2025-12-21,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Kandy,79,23,3.7,111,27,29729,9352,9
2025-12-22,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Kandy,62,17,3.6,84,18,29813,9370,7
2025-12-23,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Kandy,117,25,3.6,113,40,29926,9410,15
2025-12-24,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Kandy,104,13,3.7,60,24,29986,9434,3
2025-12-25,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Kandy,81,23,3.6,79,20,30065,9454,2
2025-12-26,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Kandy,61,20,3.7,79,34,30144,9488,10
2025-12-27,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Kandy,39,22,3.7,103,40,30247,9528,12
2025-12-28,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Kandy,103,16,3.7,92,31,30339,9559,16
2025-12-29,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Kandy,90,13,3.7,56,13,30395,9572,1
2025-12-30,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Kandy,69,21,3.7,104,19,30499,9591,17
2025-01-01,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,50,17,3.7,98,18,224,55,13
2025-01-02,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,40,10,3.8,33,17,257,72,4
2025-01-03,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,93,14,3.7,41,12,298,84,5
2025-01-04,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,77,16,3.7,83,30,381,114,6
2025-01-05,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,60,17,3.7,56,18,437,132,9
2025-01-06,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,43,17,3.8,89,22,526,154,1
2025-01-07,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,29,14,3.7,53,20,579,174,14
2025-01-08,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,89,7,3.8,36,9,615,183,5
2025-01-09,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,72,17,3.7,80,17,695,200,4
2025-01-10,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,54,18,3.6,101,17,796,217,3
2025-01-11,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,32,22,3.7,135,22,931,239,6
2025-01-12,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,83,16,3.6,92,34,1023,273,16
2025-01-13,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,67,16,3.8,80,27,1103,300,11
2025-01-14,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,52,15,3.7,60,21,1163,321,12
2025-01-15,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,37,15,3.7,71,26,1234,347,1
2025-01-16,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,94,10,3.8,37,20,1271,367,12
2025-01-17,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,78,16,3.7,60,16,1331,383,11
2025-01-18,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,61,17,3.7,47,13,1378,396,13
2025-01-19,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,45,16,3.6,65,27,1443,423,5
2025-01-20,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,92,20,3.8,109,23,1552,446,19
2025-01-21,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,76,16,3.7,58,18,1610,464,17
2025-01-22,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,65,11,3.7,38,9,1648,473,3
2025-01-23,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,47,18,3.7,67,18,1715,491,6
2025-01-24,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,94,20,3.7,67,35,1782,526,15
2025-01-25,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,70,24,3.7,94,25,1876,551,8
2025-01-26,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,50,20,3.7,76,20,1952,571,17
2025-01-27,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,32,18,3.6,80,27,2032,598,6
2025-01-28,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,83,16,3.7,61,11,2093,609,17
2025-01-29,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,70,13,3.8,71,10,2164,619,12
2025-01-30,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,51,19,3.7,70,15,2234,634,0
2025-01-31,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,37,14,3.7,35,21,2269,655,12
2025-02-01,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,85,19,3.6,73,23,2342,678,10
2025-02-02,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,72,13,3.7,46,13,2388,691,4
2025-02-03,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,60,12,3.7,69,20,2457,711,13
2025-02-04,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,45,15,3.8,41,17,2498,728,2
2025-02-05,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,95,17,3.7,58,26,2556,754,7
2025-02-06,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,83,12,3.7,52,12,2608,766,0
2025-02-07,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,65,18,3.7,77,34,2685,800,6
2025-02-08,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,45,20,3.7,95,33,2780,833,4
2025-02-09,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,33,12,3.7,42,22,2822,855,7
2025-02-10,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,90,10,3.6,32,16,2854,871,12
2025-02-11,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,75,15,3.6,71,25,2925,896,2
2025-02-12,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,66,9,3.7,30,18,2955,914,18
2025-02-13,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,52,14,3.7,72,23,3027,937,18
2025-02-14,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,32,20,3.8,122,24,3149,961,12
2025-02-15,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,77,22,3.7,74,33,3223,994,19
2025-02-16,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,56,21,3.6,105,27,3328,1021,7
2025-02-17,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,38,18,3.7,91,33,3419,1054,10
2025-02-18,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,88,17,3.7,84,25,3503,1079,9
2025-02-19,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,70,18,3.8,64,14,3567,1093,11
2025-02-20,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,50,20,3.7,72,36,3639,1129,12
2025-02-21,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,33,17,3.7,89,26,3728,1155,7
2025-02-22,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,73,27,3.8,117,47,3845,1202,0
2025-02-23,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,54,19,3.7,76,17,3921,1219,19
2025-02-24,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,37,17,3.7,63,20,3984,1239,12
2025-02-25,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,88,16,3.8,51,26,4035,1265,12
2025-02-26,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,71,17,3.7,86,21,4121,1286,2
2025-02-27,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,56,15,3.7,75,28,4196,1314,6
2025-02-28,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,38,18,3.7,64,17,4260,1331,7
2025-03-01,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,89,16,3.7,70,20,4330,1351,5
2025-03-02,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,64,25,3.7,133,39,4463,1390,3
2025-03-03,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,47,17,3.7,61,16,4524,1406,13
2025-03-04,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,93,21,3.7,67,40,4591,1446,1
2025-03-05,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,78,15,3.8,80,22,4671,1468,10
2025-03-06,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,60,18,3.7,61,14,4732,1482,13
2025-03-07,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,39,21,3.7,106,27,4838,1509,14
2025-03-08,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,91,15,3.8,54,27,4892,1536,18
2025-03-09,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,72,19,3.6,64,19,4956,1555,1
2025-03-10,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,59,13,3.6,75,19,5031,1574,9
2025-03-11,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,45,14,3.7,62,18,5093,1592,15
2025-03-12,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,29,16,3.7,89,26,5182,1618,13
2025-03-13,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,74,22,3.7,111,34,5293,1652,0
2025-03-14,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,56,18,3.8,94,16,5387,1668,11
2025-03-15,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,29,27,3.7,138,46,5525,1714,0
2025-03-16,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,78,18,3.7,91,32,5616,1746,17
2025-03-17,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,57,21,3.7,129,37,5745,1783,4
2025-03-18,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,39,18,3.7,58,28,5803,1811,13
2025-03-19,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,89,17,3.7,57,13,5860,1824,7
2025-03-20,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,66,23,3.6,89,41,5949,1865,4
2025-03-21,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,53,13,3.7,40,24,5989,1889,11
2025-03-22,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,31,22,3.6,123,34,6112,1923,12
2025-03-23,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,79,19,3.7,55,14,6167,1937,4
2025-03-24,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,59,20,3.7,89,40,6256,1977,14
2025-03-25,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,36,23,3.7,93,25,6349,2002,3
2025-03-26,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,86,17,3.7,48,26,6397,2028,18
2025-03-27,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,72,14,3.8,53,12,6450,2040,12
2025-03-28,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,55,17,3.7,99,20,6549,2060,3
2025-03-29,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,38,17,3.7,84,19,6633,2079,14
2025-03-30,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,78,27,3.7,149,43,6782,2122,11
2025-03-31,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,61,17,3.7,100,33,6882,2155,9
2025-04-01,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,38,23,3.7,134,36,7016,2191,12
2025-04-02,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,88,17,3.7,96,35,7112,2226,2
2025-04-03,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,63,25,3.7,137,38,7249,2264,10
2025-04-04,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,42,21,3.7,112,38,7361,2302,0
2025-04-05,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,89,20,3.7,95,23,7456,2325,13
2025-04-06,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,55,34,3.7,171,28,7627,2353,5
2025-04-07,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,33,22,3.7,114,31,7741,2384,17
2025-04-08,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,87,13,3.7,61,25,7802,2409,17
2025-04-09,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,66,21,3.8,95,24,7897,2433,12
2025-04-10,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,41,25,3.7,132,27,8029,2460,76
2025-04-11,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,85,23,3.7,79,38,8108,2498,66
2025-04-12,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,68,17,3.7,54,27,8162,2525,68
2025-04-13,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,41,27,3.7,136,29,8298,2554,62
2025-04-14,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,89,19,3.7,111,36,8409,2590,75
2025-04-15,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,65,24,3.7,110,33,8519,2623,52
2025-04-16,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,50,15,3.7,61,15,8580,2638,55
2025-04-17,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,95,22,3.6,69,25,8649,2663,0
2025-04-18,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,69,26,3.8,134,33,8783,2696,11
2025-04-19,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,41,28,3.7,92,56,8875,2752,5
2025-04-20,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,70,38,3.8,187,64,9062,2816,1
2025-04-21,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,49,21,3.7,82,33,9144,2849,8
2025-04-22,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,93,23,3.8,71,29,9215,2878,7
2025-04-23,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,65,28,3.7,104,26,9319,2904,4
2025-04-24,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,48,17,3.7,57,31,9376,2935,3
2025-04-25,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,30,18,3.7,104,18,9480,2953,17
2025-04-26,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,71,26,3.7,151,50,9631,3003,16
2025-04-27,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,45,26,3.7,137,40,9768,3043,18
2025-04-28,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,86,26,3.7,120,21,9888,3064,0
2025-04-29,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,62,24,3.7,113,42,10001,3106,17
2025-04-30,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,34,28,3.7,105,27,10106,3133,7
2025-05-01,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,79,22,3.7,129,28,10235,3161,15
2025-05-02,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,59,20,3.6,106,20,10341,3181,18
2025-05-03,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,37,22,3.7,118,31,10459,3212,15
2025-05-04,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,84,20,3.8,82,18,10541,3230,1
2025-05-05,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,60,24,3.8,98,30,10639,3260,3
2025-05-06,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,48,12,3.7,48,12,10687,3272,12
2025-05-07,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,93,22,3.7,119,26,10806,3298,6
2025-05-08,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,73,20,3.7,85,20,10891,3318,70
2025-05-09,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,56,17,3.7,88,34,10979,3352,58
2025-05-10,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,39,17,3.7,99,25,11078,3377,71
2025-05-11,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,86,20,3.7,114,16,11192,3393,79
2025-05-12,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,72,14,3.7,68,18,11260,3411,46
2025-05-13,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,52,20,3.6,118,33,11378,3444,75
2025-05-14,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,94,25,3.7,114,35,11492,3479,45
2025-05-15,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,81,13,3.7,40,18,11532,3497,2
2025-05-16,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,62,19,3.7,88,16,11620,3513,0
2025-05-17,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,45,17,3.8,79,13,11699,3526,17
2025-05-18,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,89,23,3.7,93,38,11792,3564,16
2025-05-19,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,71,18,3.7,62,11,11854,3575,7
2025-05-20,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,54,17,3.7,56,22,11910,3597,12
2025-05-21,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,33,21,3.7,72,34,11982,3631,9
2025-05-22,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,83,17,3.7,93,27,12075,3658,15
2025-05-23,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,66,17,3.7,95,34,12170,3692,9
2025-05-24,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,42,24,3.7,152,46,12322,3738,17
2025-05-25,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,91,18,3.7,60,30,12382,3768,1
2025-05-26,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,73,18,3.7,89,35,12471,3803,15
2025-05-27,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,57,16,3.7,54,25,12525,3828,7
2025-05-28,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,40,17,3.7,57,17,12582,3845,13
2025-05-29,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,94,13,3.7,55,23,12637,3868,6
2025-05-30,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,73,21,3.7,114,21,12751,3889,15
2025-05-31,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,52,21,3.7,66,34,12817,3923,13
2025-06-01,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,30,22,3.7,80,20,12897,3943,19
2025-06-02,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,84,13,3.8,44,24,12941,3967,3
2025-06-03,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,73,11,3.7,66,15,13007,3982,10
2025-06-04,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,60,13,3.7,68,21,13075,4003,3
2025-06-05,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,45,15,3.7,51,26,13126,4029,3
2025-06-06,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,94,18,3.7,81,32,13207,4061,1
2025-06-07,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,70,24,3.7,73,30,13280,4091,2
2025-06-08,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,56,14,3.7,36,17,13316,4108,9
2025-06-09,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,36,20,3.7,121,22,13437,4130,13
2025-06-10,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,85,18,3.8,89,34,13526,4164,4
2025-06-11,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,68,17,3.7,51,16,13577,4180,0
2025-06-12,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,53,15,3.7,77,13,13654,4193,8
2025-06-13,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,31,22,3.6,114,20,13768,4213,4
2025-06-14,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,77,21,3.7,107,35,13875,4248,8
2025-06-15,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,51,26,3.7,127,42,14002,4290,3
2025-06-16,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,31,20,3.7,105,33,14107,4323,15
2025-06-17,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,87,11,3.7,36,20,14143,4343,17
2025-06-18,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,68,19,3.6,69,26,14212,4369,4
2025-06-19,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,48,20,3.8,105,35,14317,4404,16
2025-06-20,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,31,17,3.6,63,21,14380,4425,12
2025-06-21,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,78,20,3.7,96,30,14476,4455,10
2025-06-22,BK026,Kavikandarawa,Mahinda Prasad Masimbula,978-955-3031-17-2,Poetry,Galle,59,19,3.7,99,31,14575,4486,17
