Month,Book_ID,Book_Name,Author,ISBN,Category,Branch_Name,Current_Stock,Daily_Sales,Monthly_Sales,Rating,View_Count,Search_Count,Avg_Event_Score,CategoryScore,Branch_Demand_Score,Trend_Score,Trend_Label
2025-02,BK080,විකෘති (Vikurthi),සෝමලතා සුබසිංහ,978-955-428-430-2,Drama,Kandy,76.2,15.25,427,4.9,56.71,26.86,11.8,65,63.46,80.01,High Demand
2025-02,BK081,නැන්දම්මාගේ ඩයරිය,කල්පනා කස්තුරිආරච්චි,978-624-9695-78-8,Short Stories,Colombo,69.8,11.46,321,4.09,41.46,20.82,8.6,57,30.67,47.97,Low Demand
2025-02,BK081,නැන්දම්මාගේ ඩයරිය,කල්පනා කස්තුරිආරච්චි,978-624-9695-78-8,Short Stories,Galle,75.4,9.89,277,4.1,37.18,18.07,9.5,57,14.42,48.0,Low Demand
2025-02,BK081,නැන්දම්මාගේ ඩයරිය,කල්පනා කස්තුරිආරච්චි,978-624-9695-78-8,Short Stories,Kandy,71.9,13.25,371,4.09,44.71,21.29,10.1,57,52.29,66.46,Moderate Demand
2025-02,BK082,හැරී පොටර් සහ අස්කබාන්හි සිරකරු,ජේ. කේ. රෝලිං - පරි. අභය හේවාවසම්,978-955-671-187-5,Translation,Colombo,76.8,30.04,841,3.78,85.86,41.0,11.0,62,100.0,88.71,High Demand
2025-02,BK082,හැරී පොටර් සහ අස්කබාන්හි සිරකරු,ජේ. කේ. රෝලිං - පරි. අභය හේවාවසම්,978-955-671-187-5,Translation,Galle,66.3,28.32,793,3.81,78.86,35.93,10.2,62,94.92,76.31,High Demand
2025-02,BK082,හැරී පොටර් සහ අස්කබාන්හි සිරකරු,ජේ. කේ. රෝලිං - පරි. අභය හේවාවසම්,978-955-671-187-5,Translation,Kandy,75.8,30.79,862,3.79,87.25,40.82,9.8,62,94.48,85.17,High Demand
2025-02,BK083,පර්සි ජැක්සන් සහ රාක්ෂ සයුර,රික් රියෝඩන් (පරි. සවින්දි ආරියතිලක),978-955-697-090-0,Fantasy,Colombo,76.0,17.21,482,4.39,63.21,30.14,11.0,74,76.28,76.87,High Demand
2025-02,BK083,පර්සි ජැක්සන් සහ රාක්ෂ සයුර,රික් රියෝඩන් (පරි. සවින්දි ආරියතිලක),978-955-697-090-0,Fantasy,Galle,75.8,15.71,440,4.39,53.5,24.46,10.4,74,61.23,73.4,High Demand
2025-02,BK083,පර්සි ජැක්සන් සහ රාක්ෂ සයුර,රික් රියෝඩන් (පරි. සවින්දි ආරියතිලක),978-955-697-090-0,Fantasy,Kandy,69.6,16.93,474,4.4,56.68,27.36,10.1,74,63.17,78.53,High Demand
2025-02,BK084,විභාග ජය ගැනීමේ රහස (Vibhaga Jaya Ganeeme Rahasa),ප්‍රවීන් රන්දෙනිය,978-624-97120-5-0,Academic,Colombo,70.4,15.29,428,4.09,55.93,25.64,8.4,45,59.82,66.2,Moderate Demand
2025-02,BK084,විභාග ජය ගැනීමේ රහස (Vibhaga Jaya Ganeeme Rahasa),ප්‍රවීන් රන්දෙනිය,978-624-97120-5-0,Academic,Galle,62.4,14.86,416,4.09,54.11,25.61,12.0,45,71.06,69.59,Moderate Demand
2025-02,BK084,විභාග ජය ගැනීමේ රහස (Vibhaga Jaya Ganeeme Rahasa),ප්‍රවීන් රන්දෙනිය,978-624-97120-5-0,Academic,Kandy,70.7,20.32,569,4.08,60.71,28.89,8.8,45,81.37,72.08,Moderate Demand
2025-02,BK085,දික්තල කාලගෝල (Diktala Kalagola),පුණ්‍යසේන ගුණසිංහ,978-955-9377-71-9,Drama,Colombo,71.9,11.32,317,4.81,43.07,20.79,10.6,65,18.62,51.81,Low Demand
2025-02,BK085,දික්තල කාලගෝල (Diktala Kalagola),පුණ්‍යසේන ගුණසිංහ,978-955-9377-71-9,Drama,Galle,52.2,10.57,296,4.78,41.14,20.54,9.9,65,59.6,75.46,High Demand
2025-02,BK085,දික්තල කාලගෝල (Diktala Kalagola),පුණ්‍යසේන ගුණසිංහ,978-955-9377-71-9,Drama,Kandy,71.0,13.0,364,4.81,46.57,21.25,9.1,65,43.42,57.46,Moderate Demand
2025-02,BK086,නැන්සි කෲ: ටෙඩි බෙයාර් අබිරහස,කැරොලයින් කීන්,978-955-657-006-8,Translation,Colombo,69.4,14.25,399,4.29,48.93,23.96,9.2,62,58.25,71.45,Moderate Demand
2025-02,BK086,නැන්සි කෲ: ටෙඩි බෙයාර් අබිරහස,කැරොලයින් කීන්,978-955-657-006-8,Translation,Galle,70.0,11.11,311,4.29,38.36,18.61,13.2,62,33.28,61.61,Moderate Demand
2025-02,BK086,නැන්සි කෲ: ටෙඩි බෙයාර් අබිරහස,කැරොලයින් කීන්,978-955-657-006-8,Translation,Kandy,71.4,13.89,389,4.3,49.11,23.0,10.8,62,69.21,71.64,Moderate Demand
2025-02,BK087,කතාව සහ සිහිනය,ක්‍රිස් කුස්නෙස්කි (පරිවර්තනය),978-566-9308-23-4,Short Stories,Colombo,68.9,12.46,349,3.69,44.32,21.14,10.1,57,57.32,60.13,Moderate Demand
2025-02,BK087,කතාව සහ සිහිනය,ක්‍රිස් කුස්නෙස්කි (පරිවර්තනය),978-566-9308-23-4,Short Stories,Galle,83.0,10.68,299,3.68,39.18,19.61,12.2,57,28.33,41.27,Low Demand
2025-02,BK087,කතාව සහ සිහිනය,ක්‍රිස් කුස්නෙස්කි (පරිවර්තනය),978-566-9308-23-4,Short Stories,Kandy,72.1,11.96,335,3.69,42.86,20.54,10.7,57,36.15,48.49,Low Demand
2025-02,BK088,අඹ යහළුවෝ,ටී. බී. ඉලංගරත්න,978-955-4682-00-9,Novel,Colombo,72.9,23.89,669,4.8,71.43,32.61,10.0,70,100.0,100.0,High Demand
2025-02,BK088,අඹ යහළුවෝ,ටී. බී. ඉලංගරත්න,978-955-4682-00-9,Novel,Galle,72.1,21.89,613,4.79,73.68,35.07,10.9,70,94.09,86.09,High Demand
2025-02,BK088,අඹ යහළුවෝ,ටී. බී. ඉලංගරත්න,978-955-4682-00-9,Novel,Kandy,72.8,27.18,761,4.8,81.07,38.71,11.8,70,100.0,93.53,High Demand
2025-02,BK089,මායා අහස,දිනිති තරුමිණි,978-222-3861-35-8,Young Adult,Colombo,83.2,11.29,316,4.3,41.11,19.43,11.7,66,26.25,54.15,Low Demand
2025-02,BK089,මායා අහස,දිනිති තරුමිණි,978-222-3861-35-8,Young Adult,Galle,60.9,10.82,303,4.3,36.64,18.32,9.9,66,41.77,58.23,Moderate Demand
2025-02,BK089,මායා අහස,දිනිති තරුමිණි,978-222-3861-35-8,Young Adult,Kandy,72.5,12.14,340,4.31,45.54,22.18,9.4,66,40.19,55.69,Low Demand
2025-02,BK090,අනාගත නගරය,පරිවර්තනය: චන්දන මෙන්ඩිස් (Chandana Mendis),978-587-7471-56-2,Drama,Colombo,77.9,10.54,295,3.71,38.79,19.43,9.4,65,28.79,52.76,Low Demand
2025-02,BK090,අනාගත නගරය,පරිවර්තනය: චන්දන මෙන්ඩිස් (Chandana Mendis),978-587-7471-56-2,Drama,Galle,70.7,11.54,323,3.7,41.36,21.29,10.8,65,52.88,69.73,Moderate Demand
2025-02,BK090,අනාගත නගරය,පරිවර්තනය: චන්දන මෙන්ඩිස් (Chandana Mendis),978-587-7471-56-2,Drama,Kandy,71.9,12.18,341,3.7,41.93,21.11,7.3,65,23.36,52.06,Low Demand
2025-02,BK091,හැරී පොටර් සහ ෆීනික්ස් නිකාය,ජේ. කේ. රෝලිං - පරි. අභය හේවාවසම්,978-955-573-951-1,Translation,Colombo,84.4,28.79,806,3.6,83.11,40.89,11.1,62,93.74,82.71,High Demand
2025-02,BK091,හැරී පොටර් සහ ෆීනික්ස් නිකාය,ජේ. කේ. රෝලිං - පරි. අභය හේවාවසම්,978-955-573-951-1,Translation,Galle,74.0,23.93,670,3.61,72.46,34.14,10.0,62,78.95,67.09,Moderate Demand
2025-02,BK091,හැරී පොටර් සහ ෆීනික්ස් නිකාය,ජේ. කේ. රෝලිං - පරි. අභය හේවාවසම්,978-955-573-951-1,Translation,Kandy,80.2,27.21,762,3.59,82.5,39.39,9.8,62,76.24,77.72,High Demand
2025-02,BK092,සැඟවුණු රහස,රොජර් ලී මැක්බ්‍රයිඩ් (Roger Lea MacBride) - පරිවර්තනය: චිත්‍රා අමරසේකර,978-745-6661-48-1,Historical/Religious,Colombo,63.0,12.43,348,4.91,46.0,21.86,9.5,55,43.25,74.46,High Demand
2025-02,BK092,සැඟවුණු රහස,රොජර් ලී මැක්බ්‍රයිඩ් (Roger Lea MacBride) - පරිවර්තනය: චිත්‍රා අමරසේකර,978-745-6661-48-1,Historical/Religious,Galle,71.5,10.54,295,4.9,37.57,18.25,10.1,55,35.99,58.97,Moderate Demand
2025-02,BK092,සැඟවුණු රහස,රොජර් ලී මැක්බ්‍රයිඩ් (Roger Lea MacBride) - පරිවර්තනය: චිත්‍රා අමරසේකර,978-745-6661-48-1,Historical/Religious,Kandy,68.8,12.0,336,4.9,40.04,18.96,9.5,55,40.75,66.9,Moderate Demand
2025-02,BK093,සෙවනැලි සහ මාලිගාව,පරිවර්තනය: චන්දන මෙන්ඩිස් (Chandana Mendis),978-289-1737-32-0,Poetry,Colombo,69.5,11.86,332,3.91,41.0,19.82,9.5,50,28.74,49.37,Low Demand
2025-02,BK093,සෙවනැලි සහ මාලිගාව,පරිවර්තනය: චන්දන මෙන්ඩිස් (Chandana Mendis),978-289-1737-32-0,Poetry,Galle,75.9,10.39,291,3.89,36.54,18.39,9.3,50,22.97,44.36,Low Demand
2025-02,BK093,සෙවනැලි සහ මාලිගාව,පරිවර්තනය: චන්දන මෙන්ඩිස් (Chandana Mendis),978-289-1737-32-0,Poetry,Kandy,74.0,12.79,358,3.9,46.18,22.29,10.1,50,39.49,48.23,Low Demand
2025-02,BK094,නෙවර් ලයි (Never Lie),ෆ්‍රීඩා මැක්ෆැඩන් - පරි. තරුෂි නිරංගා ජයසිංහ,978-624-6570-46-0,Thriller,Colombo,76.8,20.68,579,4.28,68.89,33.71,8.5,76,93.79,87.9,High Demand
2025-02,BK094,නෙවර් ලයි (Never Lie),ෆ්‍රීඩා මැක්ෆැඩන් - පරි. තරුෂි නිරංගා ජයසිංහ,978-624-6570-46-0,Thriller,Galle,77.8,18.64,522,4.3,66.86,31.11,9.7,76,91.44,79.7,High Demand
2025-02,BK094,නෙවර් ලයි (Never Lie),ෆ්‍රීඩා මැක්ෆැඩන් - පරි. තරුෂි නිරංගා ජයසිංහ,978-624-6570-46-0,Thriller,Kandy,70.6,22.86,640,4.3,72.79,33.54,10.4,76,77.62,76.19,High Demand
2025-02,BK095,ප්‍රේම ගීතය,සමුද්‍ර වෙත්තසිංහ (Samudra Weththasingha),978-573-6220-40-5,Non-fiction,Colombo,68.2,11.61,325,4.5,44.11,21.21,9.0,52,25.46,55.52,Low Demand
2025-02,BK095,ප්‍රේම ගීතය,සමුද්‍ර වෙත්තසිංහ (Samudra Weththasingha),978-573-6220-40-5,Non-fiction,Galle,72.9,10.57,296,4.49,39.93,19.07,11.3,52,33.22,64.97,Moderate Demand
2025-02,BK095,ප්‍රේම ගීතය,සමුද්‍ර වෙත්තසිංහ (Samudra Weththasingha),978-573-6220-40-5,Non-fiction,Kandy,81.9,12.39,347,4.49,42.96,20.18,11.4,52,48.42,64.77,Moderate Demand
2025-02,BK096,පුද්ගලිකයි රහසිගතයි (The Secret Files of Sherlock Holmes),චන්දන මෙන්ඩිස් (පරිවර්තනය),955-97776-4-5,Mystery,Colombo,74.5,18.11,507,4.99,58.36,27.93,9.4,71,76.38,86.69,High Demand
2025-02,BK096,පුද්ගලිකයි රහසිගතයි (The Secret Files of Sherlock Holmes),චන්දන මෙන්ඩිස් (පරිවර්තනය),955-97776-4-5,Mystery,Galle,77.7,17.21,482,4.97,59.82,27.86,10.1,71,68.65,75.55,High Demand
2025-02,BK096,පුද්ගලිකයි රහසිගතයි (The Secret Files of Sherlock Holmes),චන්දන මෙන්ඩිස් (පරිවර්තනය),955-97776-4-5,Mystery,Kandy,80.6,16.96,475,4.98,60.0,29.5,13.0,71,64.55,75.52,High Demand
2025-02,BK097,පරණ කතාව,මාර්ටින් වික්‍රමසිංහ,978-528-5693-75-7,Children's,Colombo,72.4,11.11,311,4.1,41.46,20.71,13.2,60,19.49,42.27,Low Demand
2025-02,BK097,පරණ කතාව,මාර්ටින් වික්‍රමසිංහ,978-528-5693-75-7,Children's,Galle,64.2,11.21,314,4.09,38.36,19.21,10.7,60,32.43,57.29,Moderate Demand
2025-02,BK097,පරණ කතාව,මාර්ටින් වික්‍රමසිංහ,978-528-5693-75-7,Children's,Kandy,70.4,11.36,318,4.1,41.04,20.61,12.0,60,27.27,54.43,Low Demand
2025-02,BK098,මාණික්කාවත (Manikkawatha),මහින්ද ප්‍රසාද් මසිඹුල,978-955-098-023-9,Novel,Colombo,70.8,24.04,673,3.5,73.21,34.68,10.4,70,72.54,65.15,Moderate Demand
2025-02,BK098,මාණික්කාවත (Manikkawatha),මහින්ද ප්‍රසාද් මසිඹුල,978-955-098-023-9,Novel,Galle,81.9,21.14,592,3.5,68.54,32.14,12.7,70,88.21,78.15,High Demand
2025-02,BK098,මාණික්කාවත (Manikkawatha),මහින්ද ප්‍රසාද් මසිඹුල,978-955-098-023-9,Novel,Kandy,71.0,22.39,627,3.49,75.39,36.11,9.8,70,85.07,81.47,High Demand
2025-02,BK099,ගංගාව සහ ගංගාව,"ජේම්ස් හැඩ්ලි චේස් (James Hadley Chase), පරිවර්තනය: එන්. ජී. විජේරත්න (Translation: N. G. Wijerathna)",978-493-2631-22-5,Children's,Colombo,76.2,11.93,334,4.79,42.46,20.5,9.9,60,26.78,65.83,Moderate Demand
2025-02,BK099,ගංගාව සහ ගංගාව,"ජේම්ස් හැඩ්ලි චේස් (James Hadley Chase), පරිවර්තනය: එන්. ජී. විජේරත්න (Translation: N. G. Wijerathna)",978-493-2631-22-5,Children's,Galle,77.6,9.68,271,4.8,36.93,18.71,12.0,60,27.57,58.9,Moderate Demand
2025-02,BK099,ගංගාව සහ ගංගාව,"ජේම්ස් හැඩ්ලි චේස් (James Hadley Chase), පරිවර්තනය: එන්. ජී. විජේරත්න (Translation: N. G. Wijerathna)",978-493-2631-22-5,Children's,Kandy,69.7,10.82,303,4.79,40.14,19.68,11.9,60,12.86,49.89,Low Demand
2025-02,BK100,රන් මතකය,ලසිත රවීන් උමගිලිය,978-825-3894-18-1,Young Adult,Colombo,65.1,11.25,315,4.1,41.36,19.93,10.2,66,32.06,54.61,Low Demand
2025-02,BK100,රන් මතකය,ලසිත රවීන් උමගිලිය,978-825-3894-18-1,Young Adult,Galle,75.1,10.96,307,4.11,39.36,18.79,9.1,66,44.87,50.17,Low Demand
2025-02,BK100,රන් මතකය,ලසිත රවීන් උමගිලිය,978-825-3894-18-1,Young Adult,Kandy,69.0,11.82,331,4.1,42.79,20.39,9.9,66,29.17,53.02,Low Demand
2025-03,BK052,අනාගත අහස,මාර්ටින් වික්‍රමසිංහ (පරිවර්තනය),978-147-1385-34-4,Historical/Religious,Colombo,78.3,12.52,388,4.69,44.65,21.29,11.5,55,32.34,61.79,Moderate Demand
2025-03,BK052,අනාගත අහස,මාර්ටින් වික්‍රමසිංහ (පරිවර්තනය),978-147-1385-34-4,Historical/Religious,Galle,64.2,10.0,310,4.7,35.58,17.03,12.1,55,31.98,49.48,Low Demand
2025-03,BK052,අනාගත අහස,මාර්ටින් වික්‍රමසිංහ (පරිවර්තනය),978-147-1385-34-4,Historical/Religious,Kandy,72.5,11.94,370,4.71,42.35,20.58,15.1,55,25.17,53.35,Low Demand
2025-03,BK053,මිටියාවත සහ කාලය,"ජෝන් ෂෝර්ස් (John Shors), පරිවර්තනය: ප්‍රදීප් කුමාර බාලසූරිය (Translation: Pradeep Kumara Balasuriya)",978-976-3071-42-3,Horror,Colombo,76.8,14.06,436,4.9,49.13,23.61,10.8,68,45.48,67.85,Moderate Demand
2025-03,BK053,මිටියාවත සහ කාලය,"ජෝන් ෂෝර්ස් (John Shors), පරිවර්තනය: ප්‍රදීප් කුමාර බාලසූරිය (Translation: Pradeep Kumara Balasuriya)",978-976-3071-42-3,Horror,Galle,70.4,11.61,360,4.91,44.16,21.03,10.8,68,40.98,60.48,Moderate Demand
2025-03,BK053,මිටියාවත සහ කාලය,"ජෝන් ෂෝර්ස් (John Shors), පරිවර්තනය: ප්‍රදීප් කුමාර බාලසූරිය (Translation: Pradeep Kumara Balasuriya)",978-976-3071-42-3,Horror,Kandy,77.9,12.94,401,4.89,45.71,22.94,11.2,68,30.8,57.11,Moderate Demand
2025-03,BK054,රහස සහ කතාව,පවනි උමයංගනා (Pawani Umayangana),978-476-5849-54-7,Non-fiction,Colombo,75.1,12.61,391,3.51,45.39,21.42,8.8,52,39.18,53.48,Low Demand
2025-03,BK054,රහස සහ කතාව,පවනි උමයංගනා (Pawani Umayangana),978-476-5849-54-7,Non-fiction,Galle,72.9,9.94,308,3.47,40.13,20.32,11.5,52,34.08,45.16,Low Demand
2025-03,BK054,රහස සහ කතාව,පවනි උමයංගනා (Pawani Umayangana),978-476-5849-54-7,Non-fiction,Kandy,76.6,10.45,324,3.5,37.03,17.61,10.0,52,20.12,42.37,Low Demand
2025-03,BK055,ඇහි පියන් ඇහැරිලා (Ahi Piyan Aharila),මහින්ද ප්‍රසාද් මසිඹුල,978-955-098-003-1,Poetry,Colombo,71.8,18.74,581,4.01,64.74,29.65,10.2,50,59.62,70.74,Moderate Demand
2025-03,BK055,ඇහි පියන් ඇහැරිලා (Ahi Piyan Aharila),මහින්ද ප්‍රසාද් මසිඹුල,978-955-098-003-1,Poetry,Galle,73.7,16.23,503,4.0,54.13,25.1,11.0,50,72.23,78.69,High Demand
2025-03,BK055,ඇහි පියන් ඇහැරිලා (Ahi Piyan Aharila),මහින්ද ප්‍රසාද් මසිඹුල,978-955-098-003-1,Poetry,Kandy,74.9,15.87,492,3.99,54.65,26.39,7.7,50,70.2,57.63,Moderate Demand
2025-03,BK056,ගමන සහ කාලය,ප්‍රේමකීර්ති රණතුංග,978-316-8963-96-1,Short Stories,Colombo,65.7,11.74,364,4.1,45.48,22.06,8.6,57,16.39,41.29,Low Demand
2025-03,BK056,ගමන සහ කාලය,ප්‍රේමකීර්ති රණතුංග,978-316-8963-96-1,Short Stories,Galle,70.0,11.58,359,4.13,37.74,18.48,11.3,57,53.04,59.35,Moderate Demand
2025-03,BK056,ගමන සහ කාලය,ප්‍රේමකීර්ති රණතුංග,978-316-8963-96-1,Short Stories,Kandy,77.4,11.61,360,4.09,42.06,19.77,10.8,57,23.59,47.48,Low Demand
2025-03,BK057,කොළඹ කන්ද,Michael Crichton (පරිවර්තනය: සුදත් රොහාන්),978-645-5531-58-3,Poetry,Colombo,76.8,12.61,391,4.7,44.81,22.13,11.7,50,46.62,54.32,Low Demand
2025-03,BK057,කොළඹ කන්ද,Michael Crichton (පරිවර්තනය: සුදත් රොහාන්),978-645-5531-58-3,Poetry,Galle,71.2,12.23,379,4.7,40.81,18.81,8.1,50,42.19,62.36,Moderate Demand
2025-03,BK057,කොළඹ කන්ද,Michael Crichton (පරිවර්තනය: සුදත් රොහාන්),978-645-5531-58-3,Poetry,Kandy,70.4,12.94,401,4.71,44.35,21.45,8.7,50,28.3,56.85,Moderate Demand
2025-03,BK058,වසන්තය සහ මිටියාවත,තරංගා දිසානායක,978-630-6739-38-7,Academic,Colombo,69.5,11.68,362,3.69,40.0,19.71,8.6,45,32.66,46.25,Low Demand
2025-03,BK058,වසන්තය සහ මිටියාවත,තරංගා දිසානායක,978-630-6739-38-7,Academic,Galle,69.5,11.35,352,3.7,40.65,19.94,10.7,45,31.5,47.98,Low Demand
2025-03,BK058,වසන්තය සහ මිටියාවත,තරංගා දිසානායක,978-630-6739-38-7,Academic,Kandy,64.9,12.55,389,3.69,46.71,22.94,11.4,45,25.89,43.93,Low Demand
2025-03,BK059,370 යානයේ අබිරහස (370 Yanaye Abirahasa),භද්‍රජී මහින්ද ජයතිලක,978-624-6570-68-2,Mystery,Colombo,72.3,18.1,561,4.9,58.97,26.55,8.9,71,73.99,76.47,High Demand
2025-03,BK059,370 යානයේ අබිරහස (370 Yanaye Abirahasa),භද්‍රජී මහින්ද ජයතිලක,978-624-6570-68-2,Mystery,Galle,72.6,16.45,510,4.9,57.77,26.42,9.7,71,83.98,99.87,High Demand
2025-03,BK059,370 යානයේ අබිරහස (370 Yanaye Abirahasa),භද්‍රජී මහින්ද ජයතිලක,978-624-6570-68-2,Mystery,Kandy,79.1,20.39,632,4.89,64.9,30.03,10.6,71,88.14,84.41,High Demand
2025-03,BK060,පර්සි ජැක්සන් සහ වංගිරියේ සටන,රික් රියෝඩන් (පරි. සවින්දි ආරියතිලක),978-955-697-089-0,Fantasy,Colombo,76.4,18.52,574,4.5,65.68,30.19,11.2,74,76.61,86.81,High Demand
2025-03,BK060,පර්සි ජැක්සන් සහ වංගිරියේ සටන,රික් රියෝඩන් (පරි. සවින්දි ආරියතිලක),978-955-697-089-0,Fantasy,Galle,75.9,16.13,500,4.5,52.97,25.35,11.1,74,75.12,80.65,High Demand
2025-03,BK060,පර්සි ජැක්සන් සහ වංගිරියේ සටන,රික් රියෝඩන් (පරි. සවින්දි ආරියතිලක),978-955-697-089-0,Fantasy,Kandy,75.6,19.81,614,4.5,65.06,31.03,10.9,74,84.61,90.72,High Demand
2025-03,BK061,ආලෝකයේ සමිඳාණෝ (Alokaye Samindano - Lord of Light),රොජර් සෙලාස්නි - පරි. පුෂ්ප රංජන් විජේසිංහ,978-624-6570-11-8,Sci-Fi,Colombo,77.1,17.32,537,4.99,62.13,27.68,10.8,72,70.69,82.59,High Demand
2025-03,BK061,ආලෝකයේ සමිඳාණෝ (Alokaye Samindano - Lord of Light),රොජර් සෙලාස්නි - පරි. පුෂ්ප රංජන් විජේසිංහ,978-624-6570-11-8,Sci-Fi,Galle,71.2,15.26,473,4.98,54.48,25.81,10.9,72,57.34,85.71,High Demand
2025-03,BK061,ආලෝකයේ සමිඳාණෝ (Alokaye Samindano - Lord of Light),රොජර් සෙලාස්නි - පරි. පුෂ්ප රංජන් විජේසිංහ,978-624-6570-11-8,Sci-Fi,Kandy,71.0,17.16,532,4.98,59.1,28.35,9.8,72,71.02,76.07,High Demand
2025-03,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Colombo,78.4,12.65,392,3.9,44.58,22.0,11.2,58,36.17,54.32,Low Demand
2025-03,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Galle,76.1,12.16,377,3.89,45.68,22.1,10.1,58,49.37,63.96,Moderate Demand
2025-03,BK062,මිනිසා සහ සෙවනැලි,"කර්ට් වොනෙගට් (Kurt Vonnegut), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)",978-673-1310-88-3,Psychology,Kandy,76.8,12.58,390,3.9,48.48,24.42,9.8,58,20.9,47.82,Low Demand
2025-03,BK063,හේඩීස්ගේ දෙවොල (Hadesge Devola),රික් රයෝර්ඩන් - පරි. රූපේනි මානිංගමුව,978-955-697-343-3,Young Adult,Colombo,74.5,14.87,461,4.59,53.84,26.29,10.3,66,70.35,79.9,High Demand
2025-03,BK063,හේඩීස්ගේ දෙවොල (Hadesge Devola),රික් රයෝර්ඩන් - පරි. රූපේනි මානිංගමුව,978-955-697-343-3,Young Adult,Galle,78.6,14.32,444,4.6,52.71,25.42,10.5,66,48.4,75.36,High Demand
2025-03,BK063,හේඩීස්ගේ දෙවොල (Hadesge Devola),රික් රයෝර්ඩන් - පරි. රූපේනි මානිංගමුව,978-955-697-343-3,Young Adult,Kandy,80.0,16.23,503,4.6,54.29,26.29,8.6,66,55.8,73.77,High Demand
2025-03,BK064,2010,ආතර් සී. ක්ලාක් (පරිවර්තනය: චන්දන වීරසිංහ),978-624-5712-10-6,Sci-Fi,Colombo,75.1,19.06,591,4.11,63.52,30.48,10.9,72,96.02,80.73,High Demand
2025-03,BK064,2010,ආතර් සී. ක්ලාක් (පරිවර්තනය: චන්දන වීරසිංහ),978-624-5712-10-6,Sci-Fi,Galle,68.2,16.77,520,4.11,59.48,27.87,9.3,72,85.18,73.98,High Demand
2025-03,BK064,2010,ආතර් සී. ක්ලාක් (පරිවර්තනය: චන්දන වීරසිංහ),978-624-5712-10-6,Sci-Fi,Kandy,78.9,22.03,683,4.1,71.16,33.97,8.7,72,86.29,81.82,High Demand
2025-03,BK065,මන්දාරම් රාත්‍රිය,ඩී. එම්. අනුර දිසානායක,978-624-5829-10-1,Mystery,Colombo,71.1,19.84,615,4.98,67.39,31.65,11.5,71,91.69,93.19,High Demand
2025-03,BK065,මන්දාරම් රාත්‍රිය,ඩී. එම්. අනුර දිසානායක,978-624-5829-10-1,Mystery,Galle,74.4,15.39,477,4.99,52.58,25.48,11.8,71,71.78,86.6,High Demand
2025-03,BK065,මන්දාරම් රාත්‍රිය,ඩී. එම්. අනුර දිසානායක,978-624-5829-10-1,Mystery,Kandy,75.1,19.87,616,4.98,65.65,31.32,8.5,71,75.48,94.51,High Demand
2025-03,BK066,පරණ මාලිගාව,ක්‍රිස් කුස්නෙස්කි (පරිවර්තනය),978-726-5125-19-4,Horror,Colombo,79.2,11.26,349,4.5,41.19,19.35,13.5,68,19.74,49.44,Low Demand
2025-03,BK066,පරණ මාලිගාව,ක්‍රිස් කුස්නෙස්කි (පරිවර්තනය),978-726-5125-19-4,Horror,Galle,74.7,10.77,334,4.49,40.84,20.55,8.0,68,39.58,60.66,Moderate Demand
2025-03,BK066,පරණ මාලිගාව,ක්‍රිස් කුස්නෙස්කි (පරිවර්තනය),978-726-5125-19-4,Horror,Kandy,75.1,13.42,416,4.5,49.61,23.9,10.3,68,59.6,79.23,High Demand
2025-03,BK067,අනාගතේ පැතිකඩක් (Profiles of the Future),ආතර් සී. ක්ලාක් (පරිවර්තනය: එස්. එම්. බන්දුසීල),978-624-5712-31-1,Sci-Fi,Colombo,69.4,18.97,588,3.9,60.45,29.32,11.2,72,75.29,77.44,High Demand
2025-03,BK067,අනාගතේ පැතිකඩක් (Profiles of the Future),ආතර් සී. ක්ලාක් (පරිවර්තනය: එස්. එම්. බන්දුසීල),978-624-5712-31-1,Sci-Fi,Galle,70.5,19.26,597,3.89,63.13,30.48,9.9,72,95.55,91.43,High Demand
2025-03,BK067,අනාගතේ පැතිකඩක් (Profiles of the Future),ආතර් සී. ක්ලාක් (පරිවර්තනය: එස්. එම්. බන්දුසීල),978-624-5712-31-1,Sci-Fi,Kandy,68.4,20.0,620,3.89,66.74,31.84,9.0,72,74.91,82.99,High Demand
2025-03,BK068,දඩයම් බල්ලෝ,පරිවර්තන නවකතා,978-624-5572-38-0,Thriller,Colombo,77.5,17.74,550,4.0,60.0,27.71,10.2,76,75.62,78.49,High Demand
2025-03,BK068,දඩයම් බල්ලෝ,පරිවර්තන නවකතා,978-624-5572-38-0,Thriller,Galle,77.7,17.97,557,4.02,62.87,31.29,9.8,76,80.67,83.75,High Demand
2025-03,BK068,දඩයම් බල්ලෝ,පරිවර්තන නවකතා,978-624-5572-38-0,Thriller,Kandy,69.8,19.32,599,3.99,61.74,29.48,10.8,76,80.57,82.67,High Demand
